x,y,z
-64.46879577636719,-61.776084899902344,11.072834968566895
-64.46879577636719,-16.151085376739502,11.072834968566895
-64.46879577636719,16.86171054840088,11.072834968566895
-45.135459899902344,86.89057922363281,11.072834968566895
-45.135459899902344,62.89058303833008,11.072834968566895
-45.135459899902344,52.22391319274902,11.072834968566895
-45.135459899902344,31.557249069213867,11.072834968566895
-45.135459899902344,10.890582084655762,11.072834968566895
-45.135459899902344,-9.776084899902344,11.072834968566895
-45.135459899902344,-30.44275188446045,11.072834968566895
-45.135459899902344,-51.109418869018555,11.072834968566895
-45.135459899902344,-61.776084899902344,11.072834968566895
-45.135459899902344,-85.77608489990234,11.072834968566895
-45.135459899902344,16.86171054840088,11.072834968566895
-24.468793869018555,86.89057922363281,11.072834968566895
-24.468793869018555,62.89058303833008,11.072834968566895
-24.468793869018555,-61.776084899902344,11.072834968566895
-24.468793869018555,-85.77608489990234,11.072834968566895
-3.135457992553711,86.89057922363281,11.072834968566895
-3.135457992553711,62.89058303833008,11.072834968566895
-3.135457992553711,-61.776084899902344,11.072834968566895
-3.135457992553711,-85.77608489990234,11.072834968566895
18.1978702545166,-61.776084899902344,11.072834968566895
18.1978702545166,-85.77608489990234,11.072834968566895
39.53120422363281,-61.776084899902344,11.072834968566895
39.53120422363281,-85.77608489990234,11.072834968566895
60.86453628540039,-61.776084899902344,11.072834968566895
60.86453628540039,-85.77608489990234,11.072834968566895
82.1978759765625,-61.776084899902344,11.072834968566895
82.1978759765625,-85.77608489990234,11.072834968566895
-73.13545989990234,86.89057922363281,11.072834968566895
-73.13545989990234,62.89058303833008,11.072834968566895
-73.13545989990234,52.22391319274902,11.072834968566895
-73.13545989990234,31.557249069213867,11.072834968566895
-73.13545989990234,10.890582084655762,11.072834968566895
-73.13545989990234,-9.776084899902344,11.072834968566895
-73.13545989990234,-30.44275188446045,11.072834968566895
-73.13545989990234,-51.109418869018555,11.072834968566895
-73.13545989990234,-61.776084899902344,11.072834968566895
-73.13545989990234,-85.77608489990234,11.072834968566895
-73.13545989990234,-16.151085376739502,11.072834968566895
-73.13545989990234,16.86171054840088,11.072834968566895
-64.46879577636719,-85.77608489990234,11.072834968566895
-97.13545989990234,86.89057922363281,23.37598419189453
-97.13545989990234,62.89058303833008,23.37598419189453
-97.13545989990234,52.22391319274902,23.37598419189453
-97.13545989990234,31.557249069213867,23.37598419189453
-97.13545989990234,10.890582084655762,23.37598419189453
-97.13545989990234,-9.776084899902344,23.37598419189453
-97.13545989990234,-30.44275188446045,23.37598419189453
-97.13545989990234,-51.109418869018555,23.37598419189453
-97.13545989990234,-61.776084899902344,23.37598419189453
-97.13545989990234,-85.77608489990234,23.37598419189453
-97.13545989990234,-16.151085376739502,23.37598419189453
-97.13545989990234,16.86171054840088,23.37598419189453
-64.46879577636719,86.89057922363281,23.37598419189453
-64.46879577636719,62.89058303833008,23.37598419189453
-64.46879577636719,52.22391319274902,23.37598419189453
-64.46879577636719,31.557249069213867,23.37598419189453
-64.46879577636719,10.890582084655762,23.37598419189453
-64.46879577636719,-9.776084899902344,23.37598419189453
-64.46879577636719,-30.44275188446045,23.37598419189453
-64.46879577636719,-51.109418869018555,23.37598419189453
-64.46879577636719,-61.776084899902344,23.37598419189453
-64.46879577636719,-16.151085376739502,23.37598419189453
-64.46879577636719,16.86171054840088,23.37598419189453
-45.135459899902344,86.89057922363281,23.37598419189453
-45.135459899902344,62.89058303833008,23.37598419189453
-45.135459899902344,52.22391319274902,23.37598419189453
-45.135459899902344,31.557249069213867,23.37598419189453
-45.135459899902344,10.890582084655762,23.37598419189453
-45.135459899902344,-9.776084899902344,23.37598419189453
-45.135459899902344,-30.44275188446045,23.37598419189453
-45.135459899902344,-51.109418869018555,23.37598419189453
-45.135459899902344,-61.776084899902344,23.37598419189453
-45.135459899902344,-85.77608489990234,23.37598419189453
-45.135459899902344,16.86171054840088,23.37598419189453
-24.468793869018555,86.89057922363281,23.37598419189453
-24.468793869018555,62.89058303833008,23.37598419189453
-24.468793869018555,-61.776084899902344,23.37598419189453
-24.468793869018555,-85.77608489990234,23.37598419189453
-3.135457992553711,86.89057922363281,23.37598419189453
-3.135457992553711,62.89058303833008,23.37598419189453
-3.135457992553711,-61.776084899902344,23.37598419189453
-3.135457992553711,-85.77608489990234,23.37598419189453
18.1978702545166,-61.776084899902344,23.37598419189453
18.1978702545166,-85.77608489990234,23.37598419189453
39.53120422363281,-61.776084899902344,23.37598419189453
39.53120422363281,-85.77608489990234,23.37598419189453
60.86453628540039,-61.776084899902344,23.37598419189453
60.86453628540039,-85.77608489990234,23.37598419189453
82.1978759765625,-61.776084899902344,23.37598419189453
82.1978759765625,-85.77608489990234,23.37598419189453
-73.13545989990234,86.89057922363281,23.37598419189453
-73.13545989990234,62.89058303833008,23.37598419189453
-73.13545989990234,52.22391319274902,23.37598419189453
-73.13545989990234,31.557249069213867,23.37598419189453
-73.13545989990234,10.890582084655762,23.37598419189453
-73.13545989990234,-9.776084899902344,23.37598419189453
-73.13545989990234,-30.44275188446045,23.37598419189453
-73.13545989990234,-51.109418869018555,23.37598419189453
-73.13545989990234,-61.776084899902344,23.37598419189453
-73.13545989990234,-85.77608489990234,23.37598419189453
-73.13545989990234,-16.151085376739502,23.37598419189453
-73.13545989990234,16.86171054840088,23.37598419189453
-64.46879577636719,-85.77608489990234,23.37598419189453
-117.47666931152344,57.80134391784668,-11.236876010894775
-102.38480377197266,57.80134391784668,-11.236876010894775
-102.38480377197266,52.223915100097656,-11.236876010894775
-102.38480377197266,16.86171054840088,-11.236876010894775
-102.38480377197266,10.890582084655762,-11.236876010894775
-117.47666931152344,10.890582084655762,-11.236876010894775
-117.47666931152344,16.86171054840088,-11.236876010894775
-117.47666931152344,57.80134391784668,-1.2303142547607422
-102.38480377197266,57.80134391784668,-1.2303142547607422
-102.38480377197266,52.223915100097656,-1.2303142547607422
-117.47666931152344,10.890581607818604,-1.2303142547607422
-117.47666931152344,16.86171054840088,-1.2303142547607422
-102.38480377197266,10.890581607818604,-1.2303142547607422
-102.38480377197266,16.86171054840088,-1.2303142547607422
21.95421028137207,75.18717765808105,10.908792495727539
13.169328689575195,75.18717765808105,10.908792495727539
108.84083557128906,-74.5492172241211,10.908792495727539
118.49635314941406,-74.5492172241211,10.908792495727539
17.561769485473633,88.10548400878906,10.908792495727539
113.66859436035156,-88.10548400878906,10.908792495727539
-97.13545989990234,74.89058113098145,3.5269036293029785
-97.13545989990234,57.5572509765625,3.5269036293029785
-97.13545989990234,41.89058303833008,3.5269036293029785
-97.13545989990234,24.209479331970215,3.5269036293029785
-97.13545989990234,13.87614631652832,3.5269036293029785
-97.13545989990234,0.557248592376709,3.5269036293029785
-97.13545989990234,-12.963584899902344,3.5269036293029785
-97.13545989990234,-23.29691791534424,3.5269036293029785
-97.13545989990234,-40.776084899902344,3.5269036293029785
-97.13545989990234,-56.44275093078613,3.5269036293029785
-97.13545989990234,-73.77608108520508,3.5269036293029785
-64.46879386901855,74.89058113098145,3.5269036293029785
-64.46879386901855,57.5572509765625,3.5269036293029785
-64.46879386901855,41.89058303833008,3.5269036293029785
-64.46879386901855,24.209479331970215,3.5269036293029785
-64.46879386901855,13.87614631652832,3.5269036293029785
-64.46879386901855,0.557248592376709,3.5269036293029785
-64.46879386901855,-12.963584899902344,3.5269036293029785
-64.46879386901855,-23.29691791534424,3.5269036293029785
-64.46879386901855,-40.776084899902344,3.5269036293029785
-64.46879386901855,-56.44275093078613,3.5269036293029785
-45.135459899902344,41.89058303833008,3.5269036293029785
-45.135459899902344,24.209479331970215,3.5269036293029785
-45.135459899902344,13.87614631652832,3.5269036293029785
-45.135459899902344,0.557248592376709,3.5269036293029785
-45.135459899902344,-13.46075963973999,3.5269036293029785
-45.135459899902344,-23.45591163635254,3.5269036293029785
-45.135459899902344,-40.776084899902344,3.5269036293029785
-45.135459899902344,-56.44275093078613,3.5269036293029785
-45.135459899902344,-73.77608108520508,3.5269036293029785
4.939962387084961,86.89058685302734,3.5269036293029785
-13.802127838134766,86.89058685302734,3.5269036293029785
-34.80212688446045,86.89058685302734,3.5269036293029785
-54.802127838134766,86.89058685302734,3.5269036293029785
-68.47909164428711,86.89058685302734,3.5269036293029785
-85.45849609375,86.89058685302734,3.5269036293029785
4.939962387084961,62.89058303833008,3.5269036293029785
-13.802127838134766,62.89058303833008,3.5269036293029785
-34.80212688446045,62.89058303833008,3.5269036293029785
-54.802127838134766,62.89058303833008,3.5269036293029785
-68.6380844116211,62.89058303833008,3.5269036293029785
-85.45849609375,62.89058303833008,3.5269036293029785
-54.802127838134766,52.22391700744629,3.5269036293029785
-68.6380844116211,52.22391700744629,3.5269036293029785
-68.47909164428711,31.557249069213867,3.5269036293029785
-85.45849609375,31.557249069213867,3.5269036293029785
-68.47909164428711,10.890581130981445,3.5269036293029785
-85.45849609375,10.890581130981445,3.5269036293029785
-68.47909164428711,-9.776084899902344,3.5269036293029785
-85.45849609375,-9.776084899902344,3.5269036293029785
-68.47909164428711,-30.442750930786133,3.5269036293029785
-85.45849609375,-30.442750930786133,3.5269036293029785
-68.47909164428711,-51.109418869018555,3.5269036293029785
95.4423828125,-61.77608299255371,3.5269036293029785
71.53120422363281,-61.77608299255371,3.5269036293029785
50.197872161865234,-61.77608299255371,3.5269036293029785
28.864537239074707,-61.77608299255371,3.5269036293029785
7.531206130981445,-61.77608299255371,3.5269036293029785
-13.802127838134766,-61.77608299255371,3.5269036293029785
-34.80212688446045,-61.77608299255371,3.5269036293029785
-54.96112060546875,-61.77608299255371,3.5269036293029785
-68.47909164428711,-61.77608299255371,3.5269036293029785
-85.45849609375,-61.77608299255371,3.5269036293029785
95.4423828125,-85.77608489990234,3.5269036293029785
71.53120422363281,-85.77608489990234,3.5269036293029785
50.197872161865234,-85.77608489990234,3.5269036293029785
28.864537239074707,-85.77608489990234,3.5269036293029785
7.531206130981445,-85.77608489990234,3.5269036293029785
-13.802127838134766,-85.77608489990234,3.5269036293029785
-34.80212688446045,-85.77608489990234,3.5269036293029785
-58.81242370605469,-85.77608489990234,3.5269036293029785
-85.45849609375,-85.77608489990234,3.5269036293029785
-54.96112060546875,-16.151084899902344,3.5269036293029785
-68.6380844116211,-16.151084899902344,3.5269036293029785
-85.45849609375,-16.151084899902344,3.5269036293029785
-85.45849609375,16.861709594726562,3.5269036293029785
-68.47909164428711,16.861709594726562,3.5269036293029785
-54.64313316345215,16.861709594726562,3.5269036293029785
-85.29950332641602,-79.77608489990234,3.5269036293029785
-85.29950332641602,-73.77608489990234,3.5269036293029785
-85.29950332641602,-67.77608489990234,3.5269036293029785
-79.13545989990234,-46.10941696166992,3.5269036293029785
-85.13545989990234,-46.10941696166992,3.5269036293029785
-91.13545989990234,-46.10941696166992,3.5269036293029785
-85.29950332641602,68.89058685302734,3.5269036293029785
-85.29950332641602,74.89058685302734,3.5269036293029785
-85.29950332641602,80.89058685302734,3.5269036293029785
-79.13545989990234,47.22391700744629,3.5269036293029785
-85.13545989990234,47.22391700744629,3.5269036293029785
-91.13545989990234,47.22391700744629,3.5269036293029785
-97.13545989990234,74.89058113098145,15.994094848632812
-97.13545989990234,57.5572509765625,15.994094848632812
-97.13545989990234,41.89058303833008,15.994094848632812
-97.13545989990234,24.209479331970215,15.994094848632812
-97.13545989990234,13.87614631652832,15.994094848632812
-97.13545989990234,0.557248592376709,15.994094848632812
-97.13545989990234,-12.963584899902344,15.994094848632812
-97.13545989990234,-23.29691791534424,15.994094848632812
-97.13545989990234,-40.776084899902344,15.994094848632812
-97.13545989990234,-56.44275093078613,15.994094848632812
-97.13545989990234,-73.77608108520508,15.994094848632812
-64.46879386901855,74.89058113098145,15.994094848632812
-64.46879386901855,57.5572509765625,15.994094848632812
-64.46879386901855,41.89058303833008,15.994094848632812
-64.46879386901855,24.209479331970215,15.994094848632812
-64.46879386901855,13.87614631652832,15.994094848632812
-64.46879386901855,0.557248592376709,15.994094848632812
-64.46879386901855,-12.963584899902344,15.994094848632812
-64.46879386901855,-23.29691791534424,15.994094848632812
-64.46879386901855,-40.776084899902344,15.994094848632812
-64.46879386901855,-56.44275093078613,15.994094848632812
-45.135459899902344,74.89058113098145,15.994094848632812
-45.135459899902344,57.5572509765625,15.994094848632812
-45.135459899902344,41.89058303833008,15.994094848632812
-45.135459899902344,24.209479331970215,15.994094848632812
-45.135459899902344,13.87614631652832,15.994094848632812
-45.135459899902344,0.557248592376709,15.994094848632812
-45.135459899902344,-13.46075963973999,15.994094848632812
-45.135459899902344,-23.45591163635254,15.994094848632812
-45.135459899902344,-40.776084899902344,15.994094848632812
-45.135459899902344,-56.44275093078613,15.994094848632812
-45.135459899902344,-73.77608108520508,15.994094848632812
-24.468791961669922,74.89058113098145,15.994094848632812
-24.468791961669922,-73.77608108520508,15.994094848632812
-3.1354598999023438,74.89058113098145,15.994094848632812
-3.1354598999023438,-73.77608108520508,15.994094848632812
18.197874069213867,-73.77608108520508,15.994094848632812
39.53120422363281,-73.77608108520508,15.994094848632812
60.86453628540039,-73.77608108520508,15.994094848632812
82.19786834716797,-73.77608108520508,15.994094848632812
4.939962387084961,86.89058685302734,15.994094848632812
-13.802127838134766,86.89058685302734,15.994094848632812
-34.80212688446045,86.89058685302734,15.994094848632812
-54.802127838134766,86.89058685302734,15.994094848632812
-68.47909164428711,86.89058685302734,15.994094848632812
-85.45849609375,86.89058685302734,15.994094848632812
4.939962387084961,62.89058303833008,15.994094848632812
-13.802127838134766,62.89058303833008,15.994094848632812
-34.80212688446045,62.89058303833008,15.994094848632812
-54.96112060546875,62.89058303833008,15.994094848632812
-68.6380844116211,62.89058303833008,15.994094848632812
-85.45849609375,62.89058303833008,15.994094848632812
-54.802127838134766,52.22391700744629,15.994094848632812
-68.6380844116211,52.22391700744629,15.994094848632812
-68.47909164428711,31.557249069213867,15.994094848632812
-85.45849609375,31.557249069213867,15.994094848632812
-68.47909164428711,10.890581130981445,15.994094848632812
-85.45849609375,10.890581130981445,15.994094848632812
-68.47909164428711,-9.776084899902344,15.994094848632812
-85.45849609375,-9.776084899902344,15.994094848632812
-68.47909164428711,-30.442750930786133,15.994094848632812
-85.45849609375,-30.442750930786133,15.994094848632812
-68.47909164428711,-51.109418869018555,15.994094848632812
95.4423828125,-61.77608299255371,15.994094848632812
71.53120422363281,-61.77608299255371,15.994094848632812
50.197872161865234,-61.77608299255371,15.994094848632812
28.864537239074707,-61.77608299255371,15.994094848632812
7.531206130981445,-61.77608299255371,15.994094848632812
-13.802127838134766,-61.77608299255371,15.994094848632812
-34.80212688446045,-61.77608299255371,15.994094848632812
-54.96112060546875,-61.77608299255371,15.994094848632812
-68.47909164428711,-61.77608299255371,15.994094848632812
-85.45849609375,-61.77608299255371,15.994094848632812
95.4423828125,-85.77608489990234,15.994094848632812
71.53120422363281,-85.77608489990234,15.994094848632812
50.197872161865234,-85.77608489990234,15.994094848632812
28.864537239074707,-85.77608489990234,15.994094848632812
7.531206130981445,-85.77608489990234,15.994094848632812
-13.802127838134766,-85.77608489990234,15.994094848632812
-34.80212688446045,-85.77608489990234,15.994094848632812
-58.81242370605469,-85.77608489990234,15.994094848632812
-85.45849609375,-85.77608489990234,15.994094848632812
-54.96112060546875,-16.151084899902344,15.994094848632812
-68.6380844116211,-16.151084899902344,15.994094848632812
-85.45849609375,-16.151084899902344,15.994094848632812
-85.45849609375,16.861709594726562,15.994094848632812
-68.47909164428711,16.861709594726562,15.994094848632812
-54.64313316345215,16.861709594726562,15.994094848632812
-85.29950332641602,-79.77608489990234,15.994094848632812
-85.29950332641602,-73.77608489990234,15.994094848632812
-85.29950332641602,-67.77608489990234,15.994094848632812
-79.13545989990234,-46.10941696166992,15.994094848632812
-85.13545989990234,-46.10941696166992,15.994094848632812
-91.13545989990234,-46.10941696166992,15.994094848632812
-85.29950332641602,68.89058685302734,15.994094848632812
-85.29950332641602,74.89058685302734,15.994094848632812
-85.29950332641602,80.89058685302734,15.994094848632812
-79.13545989990234,47.22391700744629,15.994094848632812
-85.13545989990234,47.22391700744629,15.994094848632812
-91.13545989990234,47.22391700744629,15.994094848632812
-24.468791961669922,57.371395111083984,15.994094848632812
-3.1354598999023438,57.371395111083984,15.994094848632812
-24.468791961669922,-56.488189697265625,15.994094848632812
-3.1354598999023438,-56.488189697265625,15.994094848632812
18.197874069213867,-56.488189697265625,15.994094848632812
39.53120422363281,-56.488189697265625,15.994094848632812
60.86453628540039,-56.488189697265625,15.994094848632812
82.19786834716797,-56.488189697265625,15.994094848632812
-97.13545989990234,74.89058113098145,28.297243118286133
-97.13545989990234,57.5572509765625,28.297243118286133
-97.13545989990234,41.89058303833008,28.297243118286133
-97.13545989990234,24.209479331970215,28.297243118286133
-97.13545989990234,13.87614631652832,28.297243118286133
-97.13545989990234,0.557248592376709,28.297243118286133
-97.13545989990234,-12.963584899902344,28.297243118286133
-97.13545989990234,-23.29691791534424,28.297243118286133
-97.13545989990234,-40.776084899902344,28.297243118286133
-97.13545989990234,-56.44275093078613,28.297243118286133
-97.13545989990234,-73.77608108520508,28.297243118286133
-64.46879386901855,74.89058113098145,28.297243118286133
-64.46879386901855,57.5572509765625,28.297243118286133
-64.46879386901855,41.89058303833008,28.297243118286133
-64.46879386901855,24.209479331970215,28.297243118286133
-64.46879386901855,13.87614631652832,28.297243118286133
-64.46879386901855,0.557248592376709,28.297243118286133
-64.46879386901855,-12.963584899902344,28.297243118286133
-64.46879386901855,-23.29691791534424,28.297243118286133
-64.46879386901855,-40.776084899902344,28.297243118286133
-64.46879386901855,-56.44275093078613,28.297243118286133
-45.135459899902344,74.89058113098145,28.297243118286133
-45.135459899902344,57.5572509765625,28.297243118286133
-45.135459899902344,41.89058303833008,28.297243118286133
-45.135459899902344,24.209479331970215,28.297243118286133
-45.135459899902344,13.87614631652832,28.297243118286133
-45.135459899902344,0.557248592376709,28.297243118286133
-45.135459899902344,-13.46075963973999,28.297243118286133
-45.135459899902344,-23.45591163635254,28.297243118286133
-45.135459899902344,-40.776084899902344,28.297243118286133
-45.135459899902344,-56.44275093078613,28.297243118286133
-45.135459899902344,-73.77608108520508,28.297243118286133
-24.468791961669922,74.89058113098145,28.297243118286133
-24.468791961669922,-73.77608108520508,28.297243118286133
-3.1354598999023438,74.89058113098145,28.297243118286133
-3.1354598999023438,-73.77608108520508,28.297243118286133
18.197874069213867,-73.77608108520508,28.297243118286133
39.53120422363281,-73.77608108520508,28.297243118286133
60.86453628540039,-73.77608108520508,28.297243118286133
82.19786834716797,-73.77608108520508,28.297243118286133
4.939962387084961,86.89058685302734,28.297243118286133
-13.802127838134766,86.89058685302734,28.297243118286133
-34.80212688446045,86.89058685302734,28.297243118286133
-54.802127838134766,86.89058685302734,28.297243118286133
-68.47909164428711,86.89058685302734,28.297243118286133
-85.45849609375,86.89058685302734,28.297243118286133
4.939962387084961,62.89058303833008,28.297243118286133
-13.802127838134766,62.89058303833008,28.297243118286133
-34.80212688446045,62.89058303833008,28.297243118286133
-54.96112060546875,62.89058303833008,28.297243118286133
-68.6380844116211,62.89058303833008,28.297243118286133
-85.45849609375,62.89058303833008,28.297243118286133
-54.802127838134766,52.22391700744629,28.297243118286133
-68.6380844116211,52.22391700744629,28.297243118286133
-68.47909164428711,31.557249069213867,28.297243118286133
-85.45849609375,31.557249069213867,28.297243118286133
-68.47909164428711,10.890581130981445,28.297243118286133
-85.45849609375,10.890581130981445,28.297243118286133
-68.47909164428711,-9.776084899902344,28.297243118286133
-85.45849609375,-9.776084899902344,28.297243118286133
-68.47909164428711,-30.442750930786133,28.297243118286133
-85.45849609375,-30.442750930786133,28.297243118286133
-68.47909164428711,-51.109418869018555,28.297243118286133
95.4423828125,-61.77608299255371,28.297243118286133
71.53120422363281,-61.77608299255371,28.297243118286133
50.197872161865234,-61.77608299255371,28.297243118286133
28.864537239074707,-61.77608299255371,28.297243118286133
7.531206130981445,-61.77608299255371,28.297243118286133
-13.802127838134766,-61.77608299255371,28.297243118286133
-34.80212688446045,-61.77608299255371,28.297243118286133
-54.96112060546875,-61.77608299255371,28.297243118286133
-68.47909164428711,-61.77608299255371,28.297243118286133
-85.45849609375,-61.77608299255371,28.297243118286133
95.4423828125,-85.77608489990234,28.297243118286133
71.53120422363281,-85.77608489990234,28.297243118286133
50.197872161865234,-85.77608489990234,28.297243118286133
28.864537239074707,-85.77608489990234,28.297243118286133
7.531206130981445,-85.77608489990234,28.297243118286133
-13.802127838134766,-85.77608489990234,28.297243118286133
-34.80212688446045,-85.77608489990234,28.297243118286133
-58.81242370605469,-85.77608489990234,28.297243118286133
-85.45849609375,-85.77608489990234,28.297243118286133
-54.96112060546875,-16.151084899902344,28.297243118286133
-68.6380844116211,-16.151084899902344,28.297243118286133
-85.45849609375,-16.151084899902344,28.297243118286133
-85.45849609375,16.861709594726562,28.297243118286133
-68.47909164428711,16.861709594726562,28.297243118286133
-54.64313316345215,16.861709594726562,28.297243118286133
-85.29950332641602,-79.77608489990234,28.297243118286133
-85.29950332641602,-73.77608489990234,28.297243118286133
-85.29950332641602,-67.77608489990234,28.297243118286133
-79.13545989990234,-46.10941696166992,28.297243118286133
-85.13545989990234,-46.10941696166992,28.297243118286133
-91.13545989990234,-46.10941696166992,28.297243118286133
-85.29950332641602,68.89058685302734,28.297243118286133
-85.29950332641602,74.89058685302734,28.297243118286133
-85.29950332641602,80.89058685302734,28.297243118286133
-79.13545989990234,47.22391700744629,28.297243118286133
-85.13545989990234,47.22391700744629,28.297243118286133
-91.13545989990234,47.22391700744629,28.297243118286133
-24.468791961669922,57.371395111083984,28.297243118286133
-3.1354598999023438,57.371395111083984,28.297243118286133
-24.468791961669922,-56.488189697265625,28.297243118286133
-3.1354598999023438,-56.488189697265625,28.297243118286133
18.197874069213867,-56.488189697265625,28.297243118286133
39.53120422363281,-56.488189697265625,28.297243118286133
60.86453628540039,-56.488189697265625,28.297243118286133
82.19786834716797,-56.488189697265625,28.297243118286133
-45.135459899902344,74.89057731628418,3.854987621307373
-45.135459899902344,57.5042724609375,3.854987621307373
-24.468793869018555,74.89057731628418,3.854987621307373
-24.468793869018555,-73.77608680725098,3.854987621307373
-3.135457992553711,74.89057731628418,3.854987621307373
-3.135457992553711,-73.77608680725098,3.854987621307373
18.1978702545166,-73.77608680725098,3.854987621307373
39.53120422363281,-73.77608680725098,3.854987621307373
60.86453628540039,-73.77608680725098,3.854987621307373
82.1978759765625,-73.77608680725098,3.854987621307373
-24.468793869018555,57.371395111083984,3.854987621307373
-3.135457992553711,57.371395111083984,3.854987621307373
-24.468793869018555,-56.488189697265625,3.854987621307373
-3.135457992553711,-56.488189697265625,3.854987621307373
18.1978702545166,-56.488189697265625,3.854987621307373
39.53120422363281,-56.488189697265625,3.854987621307373
60.86453628540039,-56.488189697265625,3.854987621307373
82.1978759765625,-56.488189697265625,3.854987621307373
-73.13545989990234,74.89058494567871,3.3628616333007812
-73.13545989990234,56.90108299255371,3.3628616333007812
-73.13545989990234,41.23441505432129,3.3628616333007812
-73.13545989990234,23.553311347961426,3.3628616333007812
-73.13545989990234,13.219977378845215,3.3628616333007812
-73.13545989990234,-0.09891986846923828,3.3628616333007812
-73.13545989990234,-13.619752883911133,3.3628616333007812
-73.13545989990234,-23.953085899353027,3.3628616333007812
-73.13545989990234,-41.43225288391113,3.3628616333007812
